Hand,Skat,Won,Points,Moves,DurationMs,StartPlayer
"C7 CT CA S7 S8 SQ SK HA D8 DT","CQ D7",false,1,"C7:0, CK:100, CJ:100, C8:98, SA:100, CT:0",8083,Declarer
"CQ CK CA SA H7 HJ HK D8 DQ DK","CT H9",false,1,"C7:100, C8:100, CQ:0",3990,Left
"C8 CT CQ CA ST SQ HT HK DT DA","SJ D7",false,1,"S7:100, ST:0, S8:100",4007,Right
"CA S7 H7 H8 H9 HJ D7 D8 DT DK","CJ HA",false,1,"C7:98, CK:95, CA:0",4015,Left
"C7 S9 ST H7 H8 HK D9 DJ DK DA","H9 DT",false,1,"CQ:100, CK:100, C7:0, D7:98, D9:3, S7:100",6884,Left
"C9 CK SJ SK H8 H9 HJ HQ HA DQ","C7 DJ",false,1,"S7:100, SJ:0, SA:100, D7:100, DT:100, DQ:0",7294,Right
"C8 C9 CK S8 S9 ST SK H9 HJ D8","CA DT",true,0,"C7:100, CJ:100, C9:0, S7:100, S8:5, SA:100, H7:98, HK:98, HJ:30, HT:95, H9:65, HA:83, DJ:93, DA:75, D8:73, CT:78, C8:70, CQ:68, SJ:58, DK:65, ST:100, H8:0, DQ:50, SK:100, HQ:0, D9:0, CK:100, SQ:0, D7:0, S9:100",33405,Left
"C7 CT CJ CA SQ SA H8 HT HQ D7","C8 H9",false,1,"H7:100, HK:95, HQ:0, S9:98, SQ:0, S7:100",8004,Left
"C8 CT CQ S7 S9 SJ HA D7 D8 D9","HT HJ",false,1,"H8:100, HK:100, HA:0",3603,Left
"C7 C9 CT CQ S8 S9 ST H8 HT DT","CK D8",true,0,"H9:98, H8:5, HK:98, SQ:100, SJ:100, ST:5, SK:100, S7:90, S9:15, C8:88, HA:95, C7:18, CJ:43, DA:98, CT:20, CA:38, DQ:73, CQ:8, H7:45, HJ:83, HT:28, D7:63, DT:23, DK:0, HQ:0, DJ:0, C9:100, SA:0, D9:0, S8:100",35983,Right
"C7 C8 S7 SQ SK HJ HK HA DK DA","S9 DT",false,1,"D7:100, DK:0, D8:100",4023,Right
"C8 CQ CA S7 ST H8 HT HJ D8 DT","C7 CJ",true,0,"H7:100, HA:98, HJ:0, D7:98, D8:0, DA:95, CT:100, CK:85, CQ:3, SQ:88, ST:18, SA:95, D9:88, DJ:70, DT:18, C9:65, C8:15, DK:73, H9:10, H8:45, DQ:60, HQ:0, HT:0, SJ:38, HK:0, CA:100, S9:10, SK:0, S7:100, S8:0",32974,Left
"C9 CJ CQ CK ST SK H8 D8 DJ DK","HJ DT",false,1,"D8:0, DQ:100, DA:100, D7:100, DJ:0, D9:100",6413,Declarer
"C7 CJ S8 SJ HT HJ HA D7 DT DK","CQ SK",false,1,"H8:98, HT:0, H7:100",3493,Right
"CJ S7 ST SK SA H8 H9 HQ D9 DQ","CK DK",false,1,"C7:98, CJ:0, CA:100, H7:100, HA:90, HQ:0, DJ:98, D9:0, DT:93, S9:90, ST:10, S8:100",12389,Right
"C7 C8 CT CK S7 ST SJ H7 HQ D7","S8 H9",true,0,"D8:98, DA:93, D7:13, S9:98, ST:8, SA:98, H8:95, HT:65, H7:33, SQ:52, SJ:25, SK:93, C9:88, CA:0, CK:58, D9:0, HQ:100, HA:0, DT:0, CT:100, HK:0, DJ:0, C8:100, CQ:0, DQ:0, S7:100, HJ:0, DK:0, C7:100, CJ:0",33917,Left
"C7 C9 CT CJ CQ S8 SJ SQ SA D9","HA DA",true,0,"H7:100, SA:0, HK:100, C8:100, CA:98, CQ:3, ST:100, S8:18, S9:93, DJ:100, D9:35, DT:90, SK:100, SQ:65, S7:65, CK:98, CJ:100, HQ:50, D7:43, SJ:100, DK:0, D8:0, DQ:0, CT:100, H8:0, C9:100, HT:0, H9:0, HJ:0, C7:100",30907,Right
"C8 CA S7 H7 H8 H9 D7 D8 D9 DQ","HQ HA",true,0,"DT:100, D9:0, DA:100, HJ:100, HT:100, H9:0, SJ:95, SA:80, S7:3, CT:98, C8:3, C9:93, HK:43, H8:8, CK:80, S8:0, CA:100, DK:0, S9:0, DQ:100, CQ:0, ST:0, D8:100, CJ:0, SQ:0, D7:100, DJ:0, SK:0, H7:100, C7:0",32204,Right
"C8 CT S9 ST SK SA HQ D7 D9 DQ","CJ SQ",false,1,"S7:100, S9:0, C7:100",2783,Right
"C8 C9 CK S9 H7 HT HK HA D7 DQ","H8 HJ",true,0,"S9:3, SK:100, SA:100, D8:100, D7:0, DA:93, HQ:100, H9:98, HT:3, S7:100, SQ:100, DQ:25, CT:95, C9:33, CQ:83, D9:75, DK:58, CK:68, C7:78, C8:65, CA:0, S8:0, ST:0, HA:98, DT:0, HK:100, CJ:0, DJ:0, H7:100, SJ:0",30785,Declarer
"C7 CQ S7 S8 ST SJ HT D8 DJ DK","C8 SA",true,0,"S7:0, SK:95, SQ:100, H7:98, HA:100, HT:0, D7:100, D8:3, D9:95, C9:90, CA:95, CQ:38, H8:93, DK:50, HK:0, CT:0, DA:80, C7:95, CJ:0, DQ:55, DJ:100, HJ:0, H9:0, SJ:100, HQ:0, DT:0, ST:100, CK:0, S9:0, S8:100",30317,Declarer
"C9 CJ ST SJ SA H9 HJ HQ HK D8","C7 DK",false,1,"CT:98, C9:0, CK:100, H7:100, HA:100, HK:0, S7:100, ST:0, SK:100, C8:100, CA:95, CJ:3, D9:100, D8:5, DA:98, H8:90, CQ:95, H9:0",19609,Right
"C9 CT CK ST SQ H8 HJ HQ HA D7","SK HK",false,1,"S7:100, ST:0, SJ:100, C7:98, CA:100, CK:3, D8:98, D7:0, DA:98, DQ:100, DJ:88, HA:10, H7:100, HT:90, H8:8, SA:88, SQ:18, S9:75, CJ:93, CT:38, C8:43, CQ:73, C9:48, DK:28, H9:65, HJ:30, S8:100",25286,Right
"C8 CQ S9 ST SJ SK H8 HA D8 DQ","H7 HK",false,1,"S7:100, S8:100, S9:0",2608,Left
"C8 CK CA S7 SJ SQ HT HJ D8 DJ","S8 D9",false,1,"S9:100, ST:100, S7:0, H9:100, HT:0, H7:100",6107,Left
"C8 CT S8 S9 ST H7 H8 HT D8 DT","HA DJ",true,0,"S7:100, S8:23, SK:100, D7:98, DA:85, DT:35, C9:100, C8:52, C7:95, H9:90, H8:100, HK:83, SJ:73, SA:68, ST:100, HJ:75, HT:100, CA:78, D9:38, D8:100, CK:60, DQ:0, CT:100, CQ:0, HQ:0, H7:100, SQ:0, DK:0, S9:100, CJ:0",32294,Right
"C8 CT CK S9 H9 HT HK HA D8 DA","CJ HJ",false,1,"C9:100, CQ:100, CT:0, C7:100, C8:0, CA:98, D7:100, DK:100, D8:0, S7:100, S9:0, S8:100",11089,Left
"C7 C8 CJ CQ CA S8 ST SA D8 DT","SK DJ",false,1,"C7:10, CK:100, C9:100, D7:98, DA:100, DT:18, S7:100, S8:28, SQ:98, CT:100, HA:95, C8:23, SJ:65, DK:98, ST:0, S9:100, HQ:90, SA:0",19817,Declarer
"C8 CT CJ CK S8 SK HA D9 DJ DK","H8 H9",false,1,"C7:100, C9:100, C8:0, D7:100, D9:0, DA:100, DT:100, D8:98, DJ:0",8893,Left
"C9 CT CA S8 SQ SK SA HQ D7 D9","CK DJ",false,1,"C7:98, C9:0, C8:100",3289,Right
"CQ CK CA S7 S8 H9 HQ HK D7 D8","S9 DJ",false,1,"S7:0, SA:100, SK:100, H7:100, HJ:98, H9:0, C7:100, CQ:0, C9:100",7692,Declarer
"C7 CK S8 ST HJ HA D8 D9 DT DK","S7 D7",false,1,"S9:100, SA:90, ST:0, C8:98, C7:0, CA:98, H7:100, H8:95, HJ:0",11403,Left
"CK S7 S9 SJ SK HJ D8 D9 DT DQ","C8 SQ",false,1,"ST:100, S8:100, S9:0, H7:98, HA:100, HJ:0, C7:100, CK:0, C9:100",9094,Left
"C7 C8 CQ CK S8 S9 H7 H9 HJ DK","ST HQ",false,1,"C7:0, CA:95, C9:100, D9:100, DQ:100, DK:0",7312,Declarer
"C8 CA S7 SA H8 HJ HQ D7 D9 DA","H7 HA",false,1,"S7:0, SQ:100, SK:98, H9:98, H8:0, HT:100, C7:100, CQ:95, C8:0, DT:88, D9:0, DJ:95, CJ:93, CT:78, CA:0",13385,Declarer
"C8 C9 CT CQ SQ SA HQ HA DQ DK","D9 DA",false,1,"S7:100, SK:98, SQ:0, H7:100, HQ:0, H8:100",4912,Left
"C7 CJ CK S8 S9 SQ SA H7 HK DA","S7 SJ",false,1,"H7:0, HQ:98, HA:95, SK:98, SQ:0, ST:98, D7:98, DA:0, D8:100",8480,Declarer
"CQ CK S8 S9 ST SK H8 HT HK D8","H9 HQ",false,1,"D8:0, DA:100, D9:100, H7:98, HJ:100, HT:0, C7:93, CQ:0, C9:100",7412,Declarer
"CT CA S7 SQ H8 HT HA D9 DT DK","S8 S9",false,1,"D7:100, DJ:100, DT:0, H7:100, H8:0, HQ:100, C7:100, C8:98, CT:0",8012,Left
"C8 CK SK H8 HJ HQ D9 DT DJ DK","HT HK",false,1,"S7:98, SK:0, S9:100",3408,Right
"CQ S7 ST SJ H7 H8 H9 HT HQ D8","CK D7",true,0,"CQ:3, SA:100, CA:100, C7:100, D8:35, SK:95, HJ:95, HT:48, HA:93, SQ:93, DA:80, SJ:0, S8:100, HK:78, S7:0, D9:100, DJ:18, HQ:100, C8:0, ST:100, DK:0, C9:0, H9:100, DQ:0, CT:0, H8:100, DT:0, CJ:0, H7:100, S9:0",41370,Declarer
"CJ CA S7 S8 S9 H8 H9 HT HQ DQ","HK D8",false,1,"D7:100, DQ:0, DT:100",4705,Right
"C9 CT CQ CK S9 H8 H9 D7 DT DA","SA D9",false,1,"S7:100, SJ:100, S9:0, C7:98, C9:0, H7:100",9015,Left
"C7 CQ S7 SJ H8 D9 DT DJ DK DA","S9 H9",false,1,"D9:3, D7:98, D8:100",4393,Declarer
"CQ CA SA HT HJ D7 D8 DT DJ DQ","H7 D9",false,1,"D7:0, SK:98, DA:98, CJ:95, CQ:0, C7:100",7698,Declarer
"C8 CJ SJ H7 HT HJ HQ HA D7 DQ","C9 DA",false,1,"S7:98, SK:100, SJ:10, H8:98, H7:13, CA:100, S8:100, HA:0, SA:100, CQ:100, CK:100, CJ:0, H9:100, HT:0, C7:100",22487,Left
"C7 CQ S7 S8 S9 H7 H8 HJ HK HA","CK DJ",true,0,"D8:100, CQ:100, D9:95, C8:98, C9:95, C7:100, SJ:95, S9:100, SA:88, CT:85, DA:95, HA:100, H9:52, HQ:0, HJ:100, DT:0, HK:100, D7:23, DQ:0, S8:100, HT:52, SQ:0, S7:100, ST:0, DK:0, H8:100, CA:0, SK:0, H7:100, CJ:0",47097,Right
"CJ CQ ST H7 H8 HQ HA DT DK DA","CK CA",false,1,"H7:0, HK:100, HT:100, D7:100, SA:100, DT:0",6006,Declarer
"C9 CQ CA S7 S9 SJ SA HQ HK DQ","CJ H9",false,1,"S7:0, SK:98, SQ:100, D7:100, DK:100, DQ:0, H7:100, HQ:0, H8:100",7710,Declarer
"C8 C9 CJ CA S7 SA HQ HA D7 DQ","S8 HT",false,1,"D7:0, DA:98, DK:100, CT:95, CK:98, CJ:0, C7:100, C8:0, CQ:100, H9:98, H8:98, HQ:0",11598,Declarer
"C7 C9 CT CQ CK CA ST SK H9 HQ","HK DA",false,1,"H7:100, H9:0, HJ:100, C8:100, CJ:100, CT:3, S7:98, ST:0, S9:100",10281,Right
"C8 C9 CT CJ CQ SQ SK SA H7 DQ","CK D8",false,1,"S8:100, ST:100, SQ:0",2513,Left
"CJ CQ SQ SK H8 HT D7 D8 DJ DQ","C9 CA",false,1,"D9:100, D8:0, DA:100, H7:100, HA:98, HT:0, DT:100, D7:0, DK:93, CT:98, CK:95, CQ:0, SJ:88, SQ:0, S7:100",14999,Right
"C7 CQ CA S8 SJ H7 HQ HK D9 DT","H8 DJ",false,1,"D7:100, D9:0, DA:98, CT:95, C9:100, C7:0, HT:100, HJ:100, H7:0, D8:100, DT:0, DK:90, HA:93, H9:85, HK:5, CJ:95, C8:93, CQ:0",18519,Right
"CJ CQ CA S8 SK H8 HT D7 D8 DJ","H7 D9",false,1,"S9:100, S8:0, SA:93, C7:98, CK:90, CQ:0, HJ:90, HT:0, HK:95, DT:93, DA:93, DJ:0, S7:78, SK:0, SQ:100",15864,Right
"C7 CQ CA S8 H8 HK D9 DT DQ DA","S7 D7",false,1,"H9:98, H8:0, HA:100, DJ:98, DK:100, DQ:0, C8:98, C7:0, CJ:98, SJ:100, ST:93, S8:0, SQ:98, S9:85, CA:0, C9:90, CT:95, CQ:0",16009,Right
"C7 CT CQ CA SK HQ HK D7 DT DQ","SJ DJ",false,1,"D7:0, D9:100, DA:100, H7:100, HQ:0, H8:100",5099,Declarer
"C7 C8 CA S8 SJ SK H9 HQ HA DJ","SQ HJ",false,1,"C7:0, CK:100, CQ:100, S7:100, SA:100, SK:0, H7:98, H9:0, HK:100, D7:95, D8:100, DJ:0",11622,Declarer
"C7 C8 C9 CT CQ CA S7 SQ H8 DT","CJ CK",false,1,"C7:3, SA:98, H7:100",6975,Declarer
"CJ SQ SA H8 D7 D8 D9 DT DJ DQ","C8 HQ",false,1,"HT:93, H8:0, HA:100, C7:98, CA:95, CJ:0, S9:95, SQ:8, S8:100",10696,Right
"C7 CJ ST SQ H9 HJ HK D7 D9 DT","S9 H8",false,1,"S8:100, ST:0, S7:100",3612,Right
"CK CA S8 ST H9 HJ HQ D8 DT DK","C7 HA",false,1,"S8:0, SA:100, SK:100, D7:98, DA:98, DK:0, CT:93, CK:0, C8:100",10691,Declarer
"CT CQ CA ST SK H7 H8 H9 D8 D9","S8 D7",false,1,"H7:0, HA:100, HK:98, C7:98, C9:98, CT:0",7816,Declarer
"CT CQ S9 SJ SQ SA H8 HT D8 DK","C7 DA",false,1,"D7:100, DT:98, D8:0, HJ:93, HT:0, HQ:93, D9:100, CA:100, DK:0",11974,Left
"C7 C8 S9 SQ SK SA HJ D7 D9 DQ","C9 DA",false,1,"H8:100, HJ:0, HA:100, H7:100, HK:80, SA:0, ST:93, S9:0, SJ:100, S7:98, CA:95, SQ:0",17100,Right
"CJ S8 SA HJ HQ HK HA D8 DK DA","CT H8",false,1,"D7:100, DQ:100, D8:0, C9:100, CJ:0, C7:100",8322,Left
"C7 CT ST SQ H7 H8 H9 HK D7 D9","CQ S7",false,1,"C8:100, C7:3, CA:83, DQ:85, DK:100, D9:8, C9:100, CT:5, CJ:73, DA:73, DJ:75, D7:5, HT:83, HQ:93, H9:15, S8:88, ST:15, SA:40, HJ:35, CK:75, H8:25, SJ:13, S9:68, SQ:0",32804,Right
"C7 CJ CQ S9 SK H9 HT HK DJ DK","SQ H7",false,1,"C7:0, CT:100, CA:100, D7:100, DJ:0, D8:100",8093,Declarer
"CT CJ CK S7 H8 H9 HQ D7 D9 DT","S9 SK",false,1,"C7:100, C9:98, CT:0",4791,Left
"CT S7 S9 ST SA HT HQ HK D9 DK","CJ DT",false,1,"H7:100, HT:0, HA:100, D7:98, DA:95, DK:0, H8:100, HQ:0, H9:100",10916,Right
"CK S7 SJ SK SA H9 HT HJ HA DA","S9 DQ",false,1,"D7:100, DT:100, DA:0",3496,Left
"C7 CK CA S8 SJ SA H8 HJ D7 DQ","HK HA",false,1,"H7:100, H8:0, HQ:100, S7:100, SQ:98, SJ:0, C9:95, C7:0, CQ:98, C8:95, CJ:95, CK:0",15602,Right
"CT CK S7 ST SJ H8 HJ HK D7 DJ","CJ H9",false,1,"D7:0, DA:98, DK:98, SQ:98, SA:100, SJ:0, S8:100, S7:0, SK:95, HA:90, HT:95, HK:0, C7:90, DQ:100, CT:0",16504,Declarer
"CJ S7 S8 H8 H9 HJ HA D7 DJ DA","CK SA",false,1,"C7:100, CA:98, CJ:5, S9:95, S8:0, SQ:93, HT:98, HQ:95, HJ:13, SJ:95, S7:5, ST:95, D8:95, DJ:13, DT:100",16594,Left
"C9 S7 S9 SA H7 H8 HQ HK D8 D9","S8 SJ",false,1,"D7:100, DA:98, D9:8, C8:98, C9:5, C7:100",10275,Left
"C7 C9 CQ CK CA SJ HJ D9 DT DK","HT D7",true,0,"H7:100, HA:100, HJ:0, HQ:100, SJ:10, H9:83, S7:100, DK:18, SA:70, CT:70, CJ:58, C9:30, DJ:30, DT:45, DA:45, D8:43, DQ:18, D9:100, C8:25, C7:100, SK:0, S8:0, CA:100, SQ:0, H8:0, HK:0, CK:100, S9:0, CQ:100, ST:0",34314,Left
"CK CA ST SQ SK SA H8 HQ HK DT","CQ S7",false,1,"H8:0, HA:100, HJ:100, C7:100, C9:100, CK:0",6180,Declarer
"C7 C9 CT S9 ST SQ SK HT D7 D9","SA HQ",false,1,"H7:100, HT:0, HK:100, CQ:98, CJ:100, CT:0, DT:98, D8:98, D9:5, H8:98, HA:95, SK:5, S7:93, S9:15, HJ:100",15315,Right
"C7 CT SJ H9 HT HJ HK HA D8 DK","SQ H7",true,0,"D9:98, D8:0, DQ:100, S7:98, SA:100, SJ:0, C8:98, C7:0, CA:100, S8:95, ST:88, DK:5, HQ:60, HJ:18, H8:73, C9:75, CT:23, CQ:70, D7:70, DA:0, HA:35, CJ:0, HK:48, DJ:0, CK:0, HT:70, DT:0, SK:0, H9:100, S9:0",30987,Right
"C8 S8 ST SJ SQ HJ HQ HA DQ DK","C9 CA",false,1,"D7:100, DA:100, DK:0, H7:100, HJ:0, H9:100",6914,Left
"CJ S9 SA H8 HT HA D8 DT DJ DQ","SK HK",false,1,"D8:0, D9:100, DA:100, S7:100, S9:0, S8:100",7101,Declarer
"C8 C9 CT S7 S8 S9 H7 HT DT DJ","CQ SQ",false,1,"H9:98, HK:100, HT:0, D7:100, DT:0, D9:100",11095,Left
"C7 C8 CA S8 S9 H7 H8 HT D8 DT","HQ D7",true,0,"CJ:100, CT:93, C8:0, S7:95, SA:95, S9:5, D9:93, D8:13, DA:80, CQ:80, C9:88, C7:18, SJ:80, SK:55, S8:10, DQ:85, DT:18, DJ:80, H9:70, H8:45, HA:63, HJ:52, HK:0, HT:75, ST:0, CA:100, DK:0, SQ:0, H7:100, CK:0",34210,Left
"CT CJ ST SQ SA HK D7 D8 D9 DA","CQ DT",false,1,"H7:100, HK:0, H8:100",3193,Right
"C8 C9 CQ CA H7 HK D7 D9 DJ DA","H8 DK",true,0,"DT:100, D9:8, DQ:98, CT:95, CK:100, CQ:3, C7:95, C8:10, CJ:88, D8:95, SA:95, D7:28, H9:50, HA:78, HK:100, S7:78, CA:100, SK:0, HT:0, SJ:68, H7:100, HJ:0, ST:48, DA:100, HQ:0, S9:0, DJ:100, SQ:0, S8:0, C9:100",29479,Right
"C7 C8 C9 CT CA H7 HJ HQ D7 DK","CQ HA",false,1,"C7:3, SA:100, CK:93, HT:95, H7:8, HK:93, H8:95, DA:95, HJ:0",12703,Declarer
"S8 S9 ST SA HT HJ HA D7 D9 DK","H9 DQ",false,1,"D7:0, DA:98, DJ:98, CQ:98, CK:95, SA:0, H8:100, HT:0, HK:100, H7:100, CJ:100, HJ:0",10609,Declarer
"C7 CT S7 S8 ST SJ SA HJ D9 DJ","HA D7",true,0,"H7:98, HQ:100, HJ:20, D8:95, D9:20, DQ:85, C8:98, CK:95, CT:35, S9:93, S8:33, SK:80, SQ:85, DA:90, SJ:28, HK:38, HT:63, DJ:100, C9:33, CQ:13, C7:100, H8:13, SA:100, CA:0, H9:0, ST:100, CJ:0, DK:0, S7:100, DT:0",30201,Left
"CJ CK CA S7 S9 ST SQ H8 D7 DJ","HJ DK",false,1,"S7:0, SK:95, SA:98, C7:100, CJ:0, C9:100",6000,Declarer
"C8 CT CJ S9 SQ H9 HT D8 DT DQ","H7 HK",false,1,"S7:100, ST:100, S9:0, D9:98, D8:0, DK:93, D7:93, DA:100, DQ:0, C7:100, C8:5, CK:95, CQ:93, C9:85, CJ:18, SJ:78, S8:93, SQ:0",19989,Left
"C8 C9 CT CJ SJ SK SA HQ D9 DA","S7 D8",false,1,"H9:100, HK:100, HQ:0, D7:98, D9:0, DT:90, S9:88, S8:100, SJ:0",10394,Left
"C8 ST SK H7 H9 HK D7 D8 D9 DQ","HJ DJ",false,1,"S7:100, ST:0, S8:100",3129,Right
"C9 CJ S9 SJ SK SA HT HK HA DT","HJ D8",false,1,"S9:0, SQ:100, ST:100, H7:98, HQ:100, HT:0, S7:100, SJ:0, S8:100",8771,Declarer
"C7 CT S8 SQ SK H7 H8 HK D9 DK","CK D8",false,1,"C8:100, C7:0, CQ:98, D7:100, SA:100, D9:0",6531,Right
"C7 C9 CT CQ CK SQ H8 HK D7 DJ","HQ DT",false,1,"D7:0, DK:95, DA:98, H7:100, H8:0, HT:98, S7:93, ST:95, SQ:0",9320,Declarer
"C7 C9 ST SK H7 HJ HA D8 DJ DQ","S7 HT",false,1,"D7:100, DA:95, DQ:0, H8:98, H7:3, HK:98, S8:98, SA:95, SK:0, S9:98, ST:0, SQ:93, D9:90, CK:93, D8:0, DT:100, HQ:95, DJ:0",17187,Left
"C9 CJ CA S7 SJ SQ HQ D8 DJ DQ","S9 HK",false,1,"S7:0, ST:100, SA:98, C8:98, C9:0, CT:100, D7:100, D9:98, D8:0, SK:93, SQ:0, S8:98, CQ:95, CJ:0, C7:98, H9:98, HQ:0, H7:100",16418,Declarer
"C8 C9 CT CJ SQ SK H8 HT D9 DT","H7 D8",false,1,"C7:100, CK:100, CJ:0, S8:100, SQ:0, S7:100",5801,Left
"C7 C9 SJ SK H7 H8 HA D7 D9 DA","CT CK",false,1,"H9:98, H8:3, HK:100, C8:100, CJ:100, C9:0, S7:98, SJ:0, SQ:95, HT:95, HQ:85, H7:0, DJ:85, D9:0, DK:95, CQ:80, SA:83, C7:15, CA:80, ST:40, SK:60, HJ:65, DQ:58, HA:0",20378,Right
"C7 C8 S7 SK SA HJ HQ HA D9 DQ","CQ ST",false,1,"D7:100, D9:0, DA:98, H8:95, HK:100, HQ:0, SQ:100, S7:0, SJ:98, H7:98, HJ:0, S8:100",12223,Right
"CT CJ CA S7 S8 SK H8 HQ DT DA","SA D9",false,1,"H7:98, H8:0, HA:100, C7:100, CK:100, CJ:0, D7:98, DT:0, DJ:98, S9:90, DK:95, S8:0, ST:100, DQ:95, S7:0, SJ:100, HJ:88, SK:0",15170,Right
"C8 C9 CA ST SA H8 HJ HQ HK DA","C7 DT",false,1,"S7:100, ST:0, S8:100",3023,Right
"CT ST SQ SA HJ HK D9 DJ DQ DA","C9 SJ",false,1,"D9:0, DT:100, DK:100, C8:98, CT:0, CA:100, S7:98, S9:98, ST:0",8881,Declarer
"C8 CK CA S7 S9 ST H9 HA DJ DA","S8 D9",false,1,"S7:0, SJ:100, SA:100, CT:98, C8:0, C9:100, CJ:100, CK:0, C7:100",8210,Declarer
"S7 S8 S9 SJ H8 H9 HT HQ DT DJ","C8 H7",false,1,"S7:5, SQ:100, SA:98, C9:98, DJ:5, CK:88, D8:88, D7:100, DT:0",10814,Declarer
"C8 C9 CK S8 SJ SQ HJ HQ HK D8","SK HT",false,1,"D8:0, DQ:100, DA:100, C7:98, C8:0, CJ:98, H7:98, H9:100, HJ:0",11895,Declarer
"C9 CQ CA SK SA H8 HT HK HA DT","DJ DA",false,1,"H8:0, HQ:100, H7:100, S7:100, SQ:100, SK:0",7690,Declarer
"C7 CJ CK S7 S8 S9 SQ HA D8 DJ","ST D9",false,1,"S7:0, SA:100, SK:95, H7:100, HK:95, HA:0",7581,Declarer
"C8 CQ S7 S9 SK SA HQ D7 DT DJ","CT H7",false,1,"H9:98, HQ:0, H8:100",4198,Right
"C8 C9 CQ CK S9 ST HQ HK D7 D8","H8 DA",false,1,"H7:100, HA:100, HK:0, S7:100, S9:0, SA:100, DT:95, DQ:100, D8:0, D9:100, D7:0, DK:93, H9:90, HT:93, HQ:0",19628,Left
"CT CJ CK CA S9 H7 HQ HA DJ DQ","SJ DA",false,1,"H7:0, HJ:98, HK:100, C7:100, CT:0, CQ:100, S7:95, S8:100, S9:0",10895,Declarer
"C9 CT CQ CK H9 HQ D7 D8 D9 DJ","CJ CA",false,1,"D7:0, DK:100, DA:100, S7:95, HQ:8, SK:100, H7:100, H8:98, H9:0",10589,Declarer
"C7 CT CQ CA S9 SK HJ D7 D8 DJ","DT DQ",false,1,"D7:0, DA:100, HA:100, S7:100, SQ:98, S9:0, CJ:100, CT:0, DK:90, C8:100, C7:0, SA:88, C9:100, CQ:0, H7:100",20594,Declarer
"C9 CT ST SK H8 HT HJ HA DK DA","CA D7",false,1,"C7:100, C9:0, CK:90, S8:100, SQ:100, ST:0, S7:100, SK:0, S9:100",11911,Right
"C7 CQ CK S7 ST SQ H8 HT HJ DQ","SJ D9",false,1,"D7:100, DQ:0, DK:100, H9:100, HK:95, HJ:0, C8:95, C7:0, CT:98, D8:98, DA:93, CK:3, SA:93, SQ:10, SK:75, H7:85, H8:13, HA:65, S8:70, CA:70, S7:0, S9:100, CJ:100, ST:0",27600,Right
"CA S8 SJ SK H7 H8 H9 HJ D8 DQ","SA HK",false,1,"S7:100, SQ:98, SJ:0, D7:100, D8:0, DA:100, C8:93, C7:90, CA:0",10596,Left
"C7 CJ S9 HT HJ HQ HK HA DT DA","CK ST",false,1,"S7:100, S9:0, S8:100",3908,Right
"C7 CK S7 SQ SK HJ HQ HA D8 DT","CA DQ",false,1,"C7:0, CQ:100, CJ:100, D7:100, DK:98, DT:0, H9:98, HJ:0, H7:100",10288,Declarer
"C9 CJ CQ CK S9 HJ D7 DT DJ DK","S8 SQ",false,1,"S7:100, SK:100, S9:0, H7:98, HJ:0, H9:100",6821,Left
"C8 C9 CK S8 ST SJ SK HQ HK D7","H7 D8",false,1,"D9:100, DK:100, D7:0, C7:100, C8:0, CQ:98, S9:93, SQ:100, SJ:0, H8:100, HQ:0, HT:100",13963,Left
"CT CK CA S7 S8 S9 H9 HT DT DA","H8 DQ",false,1,"D7:100, D8:95, DT:0",3706,Left
"C7 CT S8 S9 H7 H9 D9 DT DK DA","SK SA",false,1,"H7:0, HA:95, HQ:100, D7:93, D8:100, D9:0",7200,Declarer
"C7 C8 CK SQ SA HT HA D8 DJ DK","C9 HJ",false,1,"H7:100, HK:95, HT:0, DT:100, D8:0, D9:98, S7:95, SQ:0, ST:100",9907,Left
"CT CJ S7 SJ H9 HJ HK HA DJ DA","CA H8",false,1,"S7:0, SA:98, SK:100, D7:100, DQ:100, DJ:0, H7:100, H9:0, HT:95, C8:98, C9:100, CT:0",14401,Declarer
"C7 C8 CJ S8 ST SJ HK D7 D9 DT","SQ HA",false,1,"D7:3, DQ:98, DA:100, C9:100, C8:0, CA:100, H7:98, HQ:98, HK:0",11106,Declarer
"C8 CJ CQ CK S9 SQ HT HJ HQ DA","S8 HA",false,1,"C7:100, C8:0, CT:100, H8:100, HK:100, HQ:0, D7:100, DA:0, D8:100",10301,Right
"CT CQ CK CA S9 H8 HQ HA D9 DQ","S8 HK",false,1,"S7:100, S9:0, SA:100, C8:100, C7:100, CT:0",7198,Right
"C9 CT CJ ST SK SA HT HA DT DK","D9 DJ",false,1,"C9:0, CK:100, CA:100, D7:100, DT:0, DA:100, S7:100, SQ:100, ST:0, S8:98, SK:0, S9:100",14205,Declarer
"CT CQ CA S9 H7 HJ HK HA D8 DA","ST DQ",false,1,"S7:100, S9:0, SA:100, C7:100, CK:100, CQ:0, D7:100, D8:0, DJ:90, HT:93, HQ:98, HJ:0, C8:100, CT:0, CJ:88, D9:73, DK:95, DA:0",15380,Right
"CT CK S8 SJ SK SA HT D7 DK DA","C9 ST",false,1,"H7:100, HT:0, HK:100, C7:98, CA:93, CK:0, S9:95, S8:0, SQ:90, S7:93, CQ:98, SJ:0",11990,Right
"C8 C9 CQ S7 ST SK SA HT HK DJ","C7 H7",false,1,"S7:0, S9:98, SQ:100, D7:95, DJ:0, D8:100",6629,Declarer
