Hand,Skat,Won,Points,Moves,DurationMs,StartPlayer
"C9 S8 S9 SJ SA H7 HA D7 DQ DK","C7 S7",false,1,"C8:95, CQ:93, C9:0, D8:98, D7:0, DA:98, H8:95, HQ:100, H7:0, ST:100, S9:0, SK:90, HK:83, HJ:90, HA:0",16297,Left
"C9 CT CQ S7 SK H8 HK HA D7 D8","CJ HJ",false,1,"C7:100, C9:0, CA:100, S9:95, SA:100, SK:0, S8:100, S7:0, SJ:95, H9:98, HT:100, H8:0, D9:93, D8:0, DK:95, HQ:88, H7:73, HK:0",17394,Right
"CQ S7 ST SJ SQ H8 H9 HJ D9 DA","S8 H7",false,1,"S7:0, SA:95, S9:100, C8:93, CT:95, CQ:0",6801,Declarer
"C7 C9 CT CA ST SQ SK HA D7 DQ","S7 DA",false,1,"D8:100, DK:98, DQ:0, S8:98, ST:0, S9:100",8607,Left
"CQ CK S7 S8 SQ H8 H9 D7 DT DJ","SK HT",false,1,"S7:0, SA:100, SJ:95, H7:100, HK:95, H9:0, C8:98, CQ:0, C7:100",11492,Declarer
"C9 S8 S9 SQ SK H7 HA D8 DK DA","S7 DQ",false,1,"C7:100, C9:0, CA:100, D7:100, DJ:95, D8:0, H8:100, H7:0, HK:90, H9:100, HQ:85, HA:0",16584,Right
"C7 CT CA H8 H9 HT HQ HA D7 DJ","S9 SA",false,1,"S8:100, SQ:100, CA:8, S7:100, DJ:10, SK:98, HJ:95, HK:98, HQ:15, DA:100, D7:23, DK:90, DT:100, CT:28, D9:75, H7:100, H8:0, D8:100",25601,Left
"CQ CK S7 ST SA H8 HA D7 DJ DQ","C9 S8",false,1,"DT:95, DA:100, DQ:0, H7:100, H8:0, HK:98, H9:98, HQ:93, HA:0",11099,Left
"C7 C8 S9 ST HK D8 D9 DJ DQ DA","CA D7",false,1,"D8:3, CK:98, DK:83, DT:85, D9:0, SQ:98, SK:70, ST:0, SJ:100, H7:63, HK:3, H8:100",17327,Declarer
"C8 CK S7 ST SJ H7 HT HA DK DA","HJ HK",false,1,"D8:93, DQ:100, DK:0",3987,Left
"CT CJ S8 SA H9 HA D7 D8 DJ DK","C7 ST",false,1,"D7:0, DA:98, DT:100, C8:100, CA:98, CJ:0, H7:100, H9:0, HK:100, D9:98, CK:95, D8:0, DQ:90, SJ:98, DJ:0, HJ:95, HQ:73, HA:0",22081,Declarer
"C7 CJ S7 S8 SJ SK H9 HQ D8 DA","CA DK",false,1,"H7:100, H9:0, HA:100, C9:100, CK:98, CJ:0, C8:100, C7:0, CT:95, D7:95, DJ:100, D8:0, S9:93, S8:0, SQ:85, DQ:78, DT:93, DA:0",16605,Right
"C9 CT CA S7 H7 D8 D9 DT DJ DK","S8 D7",false,1,"S7:0, SQ:100, SA:100, C7:95, C9:3, C8:100",5915,Declarer
"C8 CQ CK S9 SJ H9 HJ HA DQ DA","HK D7",false,1,"C8:0, CA:100, CT:100, H7:100, HQ:95, HJ:0, C7:100, CQ:0, CJ:100",9323,Declarer
"CJ CQ S8 S9 SK H7 H9 HT DT DA","HQ DK",false,1,"D7:100, DJ:98, DT:0, ST:95, S9:0, SJ:100, S7:100, SA:88, SK:0, HK:100, HT:0, HA:95, H8:100, CA:95, H7:0, CT:95, C9:80, CJ:0",19059,Left
"C9 CT CJ CK SJ SA H9 HA DQ DA","S7 SK",false,1,"C7:100, C9:0, CA:98, H7:100, HQ:100, H9:0, D7:100, DQ:0, D9:100",10214,Right
"CT CQ S7 SJ HT HJ HK D8 D9 DQ","C8 DK",false,1,"H7:100, HT:0, HQ:100, C7:100, CK:95, CQ:3, DT:100, D9:0, DA:100, ST:100, S9:95, S7:3, C9:98, CJ:83, CT:10, H9:75, HJ:8, H8:100",20277,Right
"CT CK CA S9 SJ SQ H7 H8 D7 DK","HT DT",false,1,"C7:100, CT:0, CQ:100, S7:98, ST:95, S9:0, C8:100, CK:0, D8:100",11124,Right
"C7 CJ S8 ST HT HQ HK D7 DQ DA","CT CK",false,1,"C7:0, CA:93, C9:100, D8:100, DK:100, DQ:0, H7:100, HT:3, H8:100",9780,Declarer
"CK S8 ST SJ SQ H9 HA D9 DT DK","HQ D8",false,1,"S7:100, S8:0, SK:98, H7:100, HK:98, H9:0, S9:100, ST:0, D7:100",10118,Right
"CT CA S9 SJ SQ H8 HT HQ D9 DK","C8 CK",false,1,"S8:100, SK:100, SQ:0, D7:100, D9:0, DA:100, C9:98, CQ:98, CT:0, S7:100, S9:0, SA:90, DT:88, DJ:88, DK:0",18174,Left
"C7 C8 CT CJ S8 S9 H9 HJ D7 DA","HT HQ",false,1,"H7:100, HA:90, HJ:0, D8:98, D7:0, DT:100, S7:100, SQ:85, S9:0, DJ:88, DA:0, D9:100",13601,Left
"C9 CK CA S8 SJ SQ H9 HT HJ DJ","H7 DA",false,1,"D7:100, DJ:0, DK:100, S7:100, ST:98, S8:0, C8:93, C9:0, CQ:100, C7:98, SA:100, CK:0",13011,Right
"CT S8 SQ SK H7 H8 HT DT DJ DK","H9 DQ",false,1,"C7:95, CT:0, CA:100, D7:100, DA:98, DK:3, D8:93, DT:0, D9:100",10999,Right
"C9 CT CK CA S7 S9 ST SA H7 H8","DJ DA",true,0,"C9:5, CQ:100, C8:98, S8:100, SK:95, ST:25, C7:100, CT:55, CJ:93, D8:90, DK:100, CA:100, SJ:75, S9:100, DQ:70, SQ:35, S7:100, DT:52, HQ:52, H8:100, HA:52, H9:48, HT:33, H7:100, D7:0, SA:100, D9:48, HJ:55, HK:0, CK:100",33192,Declarer
"CT CK S7 SA H9 HT HQ HK D7 DK","H8 D9",false,1,"C7:100, CT:0, CA:100, H7:95, HA:100, HK:0, D8:100, D7:0, DA:100, S8:98, SJ:98, S7:0, HJ:93, HT:0, SK:95, DJ:80, DK:0, DT:100",20305,Right
"CT CQ SJ SK HK HA D7 D8 D9 DA","SQ HT",false,1,"D7:0, DK:100, DT:98, S7:100, ST:100, SJ:0",6906,Declarer
"C8 CT CK H7 HT HJ HQ HK D7 D8","S9 ST",true,0,"D7:5, DK:100, DA:100, H8:93, H7:10, H9:100, CA:100, CQ:88, CK:18, D9:98, DT:70, D8:52, C9:65, C8:63, C7:95, HA:58, HK:100, SQ:80, S8:45, HQ:100, SA:52, DJ:58, DQ:0, HJ:100, CJ:0, CT:100, SJ:0, SK:0, HT:100, S7:0",40581,Declarer
"C8 CT CQ CK H9 HT D7 D9 DK DA","H8 HQ",false,1,"H7:100, HJ:100, HT:10, S7:100, CK:8, SQ:98, C9:93, CA:98, CQ:23, D8:95, D7:15, DJ:85, HK:90, SA:78, H9:20, HA:88, SK:55, CT:75, C7:75, DQ:100, C8:0",26828,Left
"C7 C8 CQ S8 S9 H8 H9 HQ HK DA","ST HJ",false,1,"H7:100, HT:100, H9:0, S7:100, S8:0, SA:98, D9:95, D8:100, DA:0",12770,Left
"CT CA S8 S9 ST SA H7 H9 HQ DT","C8 C9",true,0,"C7:100, CT:0, CJ:100, S7:100, SK:100, ST:0, D7:100, DT:0, DA:100, H8:98, HK:78, HQ:0, D9:93, CA:100, D8:50, SQ:45, S9:100, SJ:40, DJ:43, SA:100, DK:0, HT:0, CK:52, H9:100, HJ:0, DQ:25, H7:100, HA:0, CQ:0, S8:100",33328,Right
"C7 CQ S8 SQ H9 HK D7 D9 DT DJ","SA HT",false,1,"C9:100, C7:0, CA:98, S7:98, ST:100, S8:0, H7:95, H9:0, HQ:100, DA:100, DK:80, DJ:0, C8:80, CT:95, CQ:0",20099,Right
"C9 S7 ST SJ SQ HT HQ HK DQ DK","HA D8",false,1,"D7:100, DQ:0, DA:100, H7:100, H9:100, HT:0",6279,Right
"CQ H7 HT HJ HQ HK HA D7 DT DA","CJ H9",false,1,"C7:100, CQ:0, CA:100, S7:100, SK:95, DA:63, H8:100, H7:55, SA:90, D9:52, D7:0, DK:93, C9:78, CK:0, HA:0, S8:0, HK:18, ST:70, D8:85, SQ:0, DT:0",25509,Right
"CT CA ST H7 H8 HQ D8 D9 DT DA","SA H9",false,1,"D7:100, DQ:100, DT:0, S7:100, ST:0, S9:100",6898,Left
"C8 CT CK S7 S8 ST HT HQ DK DA","D9 DT",false,1,"H7:100, H9:100, HT:0",3716,Left
"C7 C9 CK S7 S8 ST H8 HT D7 DK","SA HA",true,0,"H7:100, H8:3, HK:100, S9:100, SJ:100, ST:5, D8:100, D7:3, DQ:93, HJ:90, HQ:95, HT:8, CT:95, C9:8, C8:88, H9:70, DK:73, SK:63, D9:0, CK:100, CA:0, DT:0, S8:100, CQ:0, DJ:0, C7:100, SQ:0, DA:0, S7:100, CJ:0",37065,Right
"CJ S7 S8 SJ HT HJ D7 D9 DJ DK","CK ST",false,1,"H7:95, SA:100, HT:0",4407,Left
"CJ CQ S9 SK SA H9 HJ HA DJ DQ","CK HQ",false,1,"H9:0, HT:100, HK:100, D7:100, DJ:0, D8:100",7015,Declarer
"CT CK S8 SQ SK H7 D7 DT DJ DK","C8 S7",false,1,"C7:98, CT:0, C9:100",5880,Right
"C7 CK S7 S8 S9 SJ SQ H7 H8 HA","CA ST",true,0,"C9:95, CQ:98, C7:0, DT:98, CK:30, DA:93, CT:85, CJ:75, HA:100, H9:48, H8:100, HJ:52, SK:52, SA:0, SQ:100, C8:0, SJ:100, DQ:63, HT:0, H7:100, DJ:35, HQ:0, S9:100, D9:0, DK:0, S8:100, D8:0, HK:0, S7:100, D7:0",38012,Left
"CT S7 S9 SJ SA H7 H8 HT DT DJ","SK DA",true,0,"C8:95, CA:100, CT:20, D7:100, DT:8, DQ:98, H9:95, HA:100, HT:23, S8:95, S7:33, SQ:70, C9:73, C7:88, DJ:100, CJ:43, CK:48, SA:100, ST:65, S9:100, HK:50, D8:18, SJ:100, HQ:0, D9:0, H8:100, CQ:0, DK:0, H7:100, HJ:0",37190,Left
"C7 CJ CQ S7 H7 H8 HJ D9 DJ DQ","HQ HA",false,1,"H7:0, H9:100, HK:90, HT:93, H8:0, DA:100, CT:68, C7:3, CK:93, D7:98, D8:83, D9:0",16313,Declarer
"CJ S7 SQ SK H7 H8 H9 HJ D8 DJ","C8 HQ",false,1,"D9:98, DK:93, DJ:0, C9:100, CJ:0, C7:100",8386,Left
"C8 CJ CK CA S9 SA D7 D9 DJ DK","D8 DQ",false,1,"D7:0, HA:100, DA:93, HT:95, SA:0, HK:95, S7:98, SQ:78, S9:0, DT:80, D9:0, C9:83, C7:68, C8:3, CQ:73, S8:78, SJ:30, CA:0, ST:0, DK:43, SK:13, H7:10, HQ:0, DJ:100, CT:0, CJ:0, H8:100",31910,Declarer
"C9 CA ST H7 H8 H9 D7 D9 DJ DA","C7 HA",true,0,"C8:98, C9:0, CQ:98, S7:98, SQ:98, ST:0, S9:95, CA:95, SA:90, D8:95, DT:73, D9:100, HT:60, H9:100, HQ:78, DQ:83, HK:65, DJ:100, DK:40, CK:48, D7:100, HJ:20, SJ:5, H8:100, S8:0, CJ:0, DA:100, SK:0, CT:0, H7:100",36484,Right
"C9 CT CQ SJ SQ SK HK DJ DQ DK","CJ CK",false,1,"C9:0, CA:100, C8:100, C7:98, HA:100, CT:0",5338,Declarer
"C8 CJ CQ CK CA S8 ST SJ HK DT","H7 H9",false,1,"C7:100, C8:0, CT:100, S7:100, SK:100, SJ:0, D9:98, DT:0, D7:100",10185,Right
"C8 CJ CK CA HT HQ D9 DT DQ DA","C9 S7",false,1,"C7:100, C8:0, D7:100",3678,Right
"C9 CK S7 ST SJ H7 H9 HK DJ DK","C8 D7",false,1,"D8:95, DQ:98, DJ:0, S8:95, S7:0, SA:100, H8:98, HQ:98, H9:0, C7:100, C9:0, CQ:98, S9:90, SQ:90, SJ:0, DT:85, DK:0, D9:100",20106,Left
"CT CA S8 SJ H8 H9 D7 D9 DJ DQ","C7 ST",false,1,"DT:100, D9:0, DA:100, C9:100, CK:98, CT:0, C8:100, CA:0, CQ:100",12802,Right
"C7 CT S8 ST H8 H9 D9 DT DJ DK","C9 D8",false,1,"S7:100, SK:100, ST:0, C8:100, C7:5, CA:100, CJ:98, CK:90, CT:0, D7:98, D9:8, H7:100",14797,Left
"CT CJ CA S7 S8 S9 HJ HQ HA DA","H7 HK",false,1,"H8:95, HT:100, HJ:0",3502,Left
"C8 CT CQ CK SQ SK SA H7 H8 DQ","S9 HT",false,1,"S8:98, S7:100, SQ:0",3306,Left
"C7 C9 CJ CA SJ H9 HJ D9 DT DJ","C8 D8",false,1,"C7:0, CK:93, CQ:100, H8:88, HA:98, HJ:5, S7:100, SJ:0, ST:100",9779,Declarer
"C8 CQ CA S7 SK H7 HT D7 DT DK","DQ DA",false,1,"H8:98, HK:98, HT:0, D8:100, D7:0, DJ:95, H9:100, HQ:100, H7:0, C7:100, C8:0, CJ:95, S9:100, SA:100, SK:13, SQ:95, S7:13, SJ:83, CK:85, CQ:20, CT:48, D9:75, DT:30, ST:100",21709,Left
"C9 CQ S8 S9 SQ HT HQ HA DJ DK","D8 DQ",false,1,"S8:0, SA:98, SJ:95, D7:100, CA:100, DJ:0",5713,Declarer
"S7 S9 SJ SQ HT HJ D8 DT DJ DK","C9 CT",false,1,"S9:3, CA:100, SA:100, C7:100, DK:0, C8:100, H7:95, HK:100, HJ:0, S8:100, S7:0, HA:60, D7:100, D8:0, DA:100, H8:95, CK:90, HT:0",20588,Declarer
"C8 S8 S9 ST SK SA HT HJ HK D8","SJ HQ",false,1,"H8:95, H9:100, HT:0",3787,Left
"C7 C8 CT SQ SK H8 D7 D8 D9 DJ","ST SA",false,1,"S8:93, SQ:0, S7:100",5603,Right
"C8 CQ S7 ST SK SA H8 HT DJ DK","SQ HK",false,1,"D7:100, DT:95, DJ:0",3199,Left
"C7 C9 CA S8 HT HJ HQ HK D9 DK","SA H9",false,1,"C7:0, CQ:100, CK:100, H8:98, HT:0, H7:100",6794,Declarer
"CJ CQ S8 ST H8 HK D9 DT DJ DQ","HA DA",false,1,"C7:100, CJ:0, CA:100, S7:98, SQ:100, ST:0, D7:100, D9:0, DK:95, SJ:98, S9:98, S8:0, H7:90, HJ:100, H8:0, C9:95, CQ:0, C8:100",22209,Right
"C9 CK S8 SQ SK HJ HK HA DT DA","S7 D7",false,1,"S8:0, SA:100, SJ:98, C7:100, CQ:100, C9:0, H7:98, HJ:0, C8:100",11019,Declarer
"C7 C9 CJ CQ SJ SA HK HA DT DQ","C8 D8",false,1,"H7:100, HJ:98, HK:0",4277,Left
"C7 CJ CQ S7 S9 SJ SK H8 HA D9","HQ DQ",false,1,"S7:0, SA:98, SQ:100, D7:98, DA:100, D9:0, H7:98, H8:0, HJ:98, S8:100, ST:95, S9:0, DT:98, HA:30, DK:80, H9:80, HT:100, CQ:83, C8:100, C7:70, CK:60, CT:45, C9:100, CJ:0",29595,Declarer
"C9 CJ S7 ST SQ H9 HQ D9 DJ DA","C8 D7",false,1,"H7:98, H9:0, HK:100, C7:100, CA:100, CJ:0, S9:98, S7:0, SA:100, DT:95, D8:85, D9:0, S8:98, SJ:75, ST:0, HT:70, HQ:0, H8:100",22118,Right
"C7 CQ CK CA S7 ST SK H9 HK DA","HT HQ",false,1,"D7:100, DA:0, D8:100",3786,Right
"C7 CT CK S9 HT HJ HK D7 D9 DJ","C8 SQ",false,1,"S7:100, S9:0, SK:98, ST:90, SJ:98, CK:0, D8:98, D7:0, DA:95, DT:93, SA:95, D9:5, DQ:93, HQ:63, DJ:0, H7:63, CA:100, HT:0",22500,Right
"CT CJ CK SJ SQ SK HA D7 D9 DQ","C7 C8",false,1,"H7:100, HK:93, HA:0",5211,Left
"C7 C9 CJ ST H9 HT HA D7 DJ DK","SA D8",false,1,"D9:100, D7:0, DQ:95, HK:98, HQ:88, HT:0, S7:100, SQ:98, ST:3, CT:93, C9:0, CA:90, S8:90, DA:98, HA:18, CQ:75, CK:63, CJ:0, H7:78, H9:0, C8:100",29001,Right
"CJ CQ S7 SJ H9 HK D7 D8 DJ DA","SA DK",false,1,"D7:3, D9:100, DQ:100, C7:100, CJ:0, C9:100",7584,Declarer
"C7 C8 CT CQ SJ SK HJ HA DJ DA","C9 CA",false,1,"H7:100, HK:98, HJ:0, S7:100, SJ:0, S8:100",6922,Left
"CT CQ S8 SQ SK SA HT DJ DQ DK","SJ D9",false,1,"S8:0, ST:95, S7:100, H8:98, H7:100, HT:0",7293,Declarer
"C8 C9 CT CK CA SK SA H9 D9 DJ","S7 D8",false,1,"D7:100, DT:100, D9:0, H7:100, H9:0, HT:100, S8:95, SQ:95, SK:0",10503,Left
"C7 C8 CJ CQ SJ SQ HJ HK D9 DJ","CT H7",false,1,"C7:0, CA:98, CK:100, D8:100, DA:100, DJ:0, D7:100, D9:0, DQ:98, H9:88, HA:98, HK:0, S7:98, SJ:5, S8:100",15180,Declarer
"C7 CT CA S7 SK SA H7 HQ D7 D9","HK HA",false,1,"C8:100, C7:0, CQ:100, S8:98, SQ:95, S7:0, D8:100, D7:0, DK:100, ST:100, S9:93, SK:0",16107,Right
"CQ CK S7 S8 S9 SK H8 HQ HA DK","CA HT",false,1,"C8:100, CJ:100, CQ:0",3204,Left
"C7 C8 S7 S8 SA H7 H9 HQ HK D8","CA DT",true,0,"C7:13, CQ:100, CK:93, SJ:88, S8:18, ST:95, H8:83, H7:10, HJ:98, S9:98, SK:68, S7:15, DQ:83, D8:23, DJ:88, DK:70, SA:100, D9:50, HA:50, HK:100, HT:28, C9:40, C8:100, CJ:55, CT:38, DA:68, HQ:100, D7:0, SQ:0, H9:100",32987,Declarer
"C7 C8 CK CA S7 ST SK HT HJ HK","S9 H8",false,1,"C9:100, CQ:100, C8:0, H7:98, HT:3, HQ:93, CJ:95, CT:98, C7:0, D7:98, D9:90, SK:20, SQ:65, ST:10, SJ:78, H9:45, HJ:30, D8:100",18919,Left
"C9 CQ CA SJ SA H8 HT HQ DT DQ","C8 D8",false,1,"S7:100, SK:100, SJ:0, D7:100, DT:0, D9:100",6697,Left
"C7 C8 C9 CK ST SQ H7 H9 D8 DQ","S7 D9",false,1,"C7:0, CQ:98, CA:98, S8:100, ST:0, SA:95, H8:90, HK:98, H9:5, D7:93, D8:0, DA:83, CT:83, CJ:90, C9:0, DT:78, DQ:0, DJ:100",19077,Declarer
"C7 CQ H8 H9 HT HQ D9 DT DK DA","H7 HA",false,1,"C7:0, CA:98, CK:98, S7:100, SA:100, CQ:3, D8:100, D9:8, D7:100",9801,Declarer
"CT CQ CK S9 ST SQ H9 HA DJ DK","C9 S8",false,1,"S9:0, DA:100, SA:100, H7:100, H9:0, HJ:95, C8:100, C7:100, CT:0",10402,Declarer
"C7 C8 C9 CQ CA SK HJ D8 DT DJ","CT HK",false,1,"S7:100, SK:0, SA:100, D9:100, DA:100, DJ:8, H9:90, HJ:8, H7:100",10901,Right
"CJ CA S7 ST SJ SQ HT HQ HK DJ","C8 CT",false,1,"S8:100, S7:0, SK:98, H7:100, HA:100, HK:0, H9:95, HT:0, H8:100",10319,Right
"C7 CA S7 S8 SK H7 HJ D7 D8 DJ","CQ HQ",false,1,"H8:98, H7:0, HK:95, C9:98, CT:100, C7:0, D9:100, D8:0, DA:93, S9:90, SQ:90, S8:0, C8:100, CA:0, CJ:100",17382,Right
"C7 CT CK ST H7 H8 HA D7 DQ DA","HK DK",false,1,"D8:100, D7:0, DJ:100, D9:98, DT:98, DQ:0",6898,Right
"C8 C9 CJ CA S8 ST SQ H9 HK D7","C7 CT",false,1,"H7:100, HQ:100, H9:0, S7:100, S8:3, SA:98, CQ:98, DK:100, CJ:0, CK:68, DQ:93, C9:0, D9:63, DJ:88, D7:3, SJ:88, ST:3, SK:0, S9:0, HT:68, SQ:0",20503,Left
"C7 CJ CQ CA S7 S9 SQ SK HJ D9","C8 S8",false,1,"D7:98, DK:95, D9:0, H7:100, HJ:0, HT:100",9193,Left
"C7 C8 C9 CA S9 SJ H9 HK D9 DK","CQ DJ",false,1,"C7:0, CJ:95, CK:100, S7:100, S9:0, SA:98, D8:98, DQ:100, D9:0, D7:98, DK:0, DT:100",11920,Declarer
"CJ CQ S9 ST H9 HJ HQ D9 DJ DA","SQ HT",false,1,"C7:100, CJ:0, CK:100, S7:100, SK:100, ST:0, C8:98, CQ:0, C9:100",10080,Right
"CQ S7 S9 ST SQ H7 HQ HK D8 DK","H8 D7",false,1,"H7:0, H9:98, HA:93, DT:100, D8:0, DQ:100, S8:98, SK:98, SQ:0, C8:98, CQ:0, CA:100, D9:88, DA:85, DK:0, C9:83, HK:13, C7:60, HT:52, HQ:0, CT:100",20628,Declarer
"CJ CK S9 SJ H8 HQ D9 DJ DQ DA","CA SQ",false,1,"D7:100, D9:0, DK:100, C7:100, CT:98, CJ:0",4768,Right
"CJ CQ ST SJ SQ H7 H9 HT HA DK","C9 DT",false,1,"H7:0, HK:100, HQ:100, S7:100, SA:100, SQ:0, D7:98, DK:0, D8:100",6894,Declarer
"C7 C8 CT CK H9 HT HQ D7 D9 DQ","CJ SJ",true,0,"C7:8, CQ:100, CA:100, DT:100, D9:10, DK:98, S8:98, ST:98, DQ:15, H8:98, H9:28, HA:100, C9:100, DA:75, C8:43, H7:100, HJ:38, HT:100, S7:20, CK:100, SK:0, D8:0, SA:55, D7:100, DJ:0, SQ:0, HQ:100, HK:0, S9:0, CT:100",38728,Declarer
"CJ CQ CK CA S8 HT HQ D9 DT DJ","SJ HA",false,1,"H7:100, HK:100, HQ:0, D7:100, D9:0, D8:100",5773,Left
"C8 CT CQ S7 SK H9 HT HQ DQ DA","CJ CK",false,1,"S7:0, SA:100, S9:95, H7:98, HA:100, HQ:0, D7:100, DQ:0, DK:93, CA:100, C9:93, CQ:0, HJ:90, HK:93, HT:0, C7:88, C8:0, H8:100",19426,Declarer
"C7 CJ CK S7 SQ SA H7 HA D7 DT","HT D8",false,1,"H8:98, H7:0, HQ:98, C8:98, CT:100, C7:0, ST:100, S7:0, SK:95, D9:98, DA:93, DT:0, SJ:98, SQ:0, S8:100",17576,Right
"C7 CA ST SK H7 H8 HK HA DJ DK","CT H9",false,1,"D8:100, DA:100, DK:0, D7:100, DJ:0, DT:100",7112,Left
"C9 CQ CA S7 S8 SA H7 H8 HT DJ","ST H9",false,1,"C8:100, C7:98, C9:0",4805,Left
"C9 CT CQ SK H7 H9 HK D8 D9 DK","CA DA",false,1,"C8:100, CK:100, CQ:0, D7:100, D8:0, DT:100, H8:95, HA:98, HK:0, S7:98, SK:0, S8:100",12885,Left
"C8 S7 SJ SQ SA H7 HJ HA DJ DA","S8 S9",false,1,"C7:100, C9:98, C8:0, HT:95, H7:0, HK:100, CT:98, CK:100, SA:0, D9:98, DJ:0, D8:100",12510,Left
"CT CJ S8 SK H7 H9 HT D9 DT DK","SA HK",false,1,"C7:100, CK:100, CJ:0, D8:100, D9:3, D7:100",6902,Left
"CT CJ CQ CA SQ SK HQ D7 DT DK","H7 HK",false,1,"D7:0, DJ:100, DA:100, C8:100, CT:0, C7:100",6095,Declarer
"C7 CT CJ CQ S7 SK H8 D9 DK DA","SQ DQ",false,1,"H7:100, HA:100, H8:0, D7:98, D9:0, DJ:100, ST:100, SJ:98, S7:0, HT:100, DA:0, H9:98, S8:85, SK:0, D8:100",15500,Left
"C8 C9 CQ CA S8 ST SK H9 HT HA","CK D7",false,1,"S7:100, S8:0, SA:100, H8:100, HJ:100, HT:0, DQ:100, HA:3, DA:83, S9:88, DK:100, ST:0",13482,Right
"CQ CK CA SJ SQ SA HT HQ HK D8","CJ H7",false,1,"S7:98, ST:100, SJ:0",2722,Left
"CT CQ CA S9 ST SJ HA D7 D8 DJ","SA DK",false,1,"D7:0, DQ:100, DA:98, S7:100, S9:0, SK:100, C7:100, CK:98, CQ:0, H7:98, HA:0, H8:100",11297,Declarer
"CT CQ CK CA ST SJ SK H9 HJ DA","HQ DT",false,1,"H9:0, HA:98, HT:100, C8:95, C7:100, CT:0",6189,Declarer
"CJ S8 H7 H9 HA D7 D9 DJ DQ DA","CT HK",false,1,"S7:100, S8:8, SA:100, C7:100, C8:100, CJ:0",6798,Right
"C7 C8 CT CQ CA H7 H8 H9 HT D7","HK DK",true,0,"D8:98, DA:100, D7:100, D9:98, CA:100, DQ:95, CJ:90, C9:98, CT:100, HQ:88, HA:95, HT:100, S7:95, CQ:100, SA:0, S8:0, SK:0, H9:100, HJ:5, H8:100, CK:0, S9:0, C8:100, SQ:0, ST:0, SJ:0, H7:100, DT:0, C7:100, DJ:0",42111,Left
"CT CJ S9 SK H8 HA D7 DJ DQ DA","S7 HQ",false,1,"HT:100, H8:0, H9:100, SJ:98, S9:0, SA:98, C7:95, CQ:100, CJ:0, SQ:93, SK:0, S8:100",12377,Right
"C9 CA S8 SK H8 HT HJ HK HA DK","CJ CQ",false,1,"H7:100, H9:100, H8:0, S7:98, S8:0, SA:100, C7:100, C8:100, C9:0",7513,Left
"CT CJ CA ST SQ SA H9 D8 DT DA","C9 S8",false,1,"D8:0, DQ:100, DK:98, H7:100, H9:0, HA:95, S9:100, SK:100, SQ:0, CK:98, CJ:0, CQ:100, DJ:95, DT:0, D7:73, H8:90, DA:3, HK:78, SJ:75, S7:48, ST:8, C7:75, HJ:100, CT:0",22695,Declarer
"CK S8 SK H7 H9 D8 D9 DT DJ DA","ST DK",false,1,"S7:100, S8:0, SA:98, C8:95, CQ:100, CK:0",7009,Right
"C7 CJ CQ CA SA H8 H9 DT DJ DQ","HT HQ",false,1,"S7:100, SA:0, S8:100",2705,Right
"C9 CT S7 S8 SQ SK SA H9 D7 D8","SJ DJ",true,0,"C7:100, C9:18, CA:95, H8:93, HK:98, H9:70, H7:100, CT:95, HA:60, DT:75, D9:93, D8:85, DQ:52, DA:98, D7:90, C8:88, SA:95, CK:0, CJ:0, DK:0, SK:100, HJ:0, HT:0, SQ:100, HQ:0, ST:0, S8:100, CQ:0, S9:0, S7:100",32993,Right
"C7 CT CQ CK S7 S9 H9 HQ D7 DQ","H7 HA",false,1,"D9:100, D7:3, DA:98, HK:100, HJ:85, HQ:0, S8:98, SA:83, S9:0, H8:93, H9:0, C8:100",14782,Right
"CQ CK S7 S9 SJ SK H9 HJ D7 DK","SQ DA",false,1,"H7:100, HA:100, HJ:0, C7:100, CQ:0, C8:100",5822,Left
"CK S8 S9 SJ SK SA HQ D7 D8 D9","CT H8",false,1,"C7:98, CJ:100, CK:0",3207,Left
"C7 CT S7 S9 ST SJ SK D7 D8 D9","CQ HT",true,0,"H7:100, HA:95, CT:100, C8:88, C7:100, CK:93, DT:98, DJ:83, D9:100, S8:78, S7:100, SA:100, DA:88, DK:55, D8:100, DQ:95, CA:30, D7:100, C9:95, CJ:60, SK:100, HJ:0, SJ:100, H9:0, HQ:0, ST:100, H8:0, HK:0, S9:100, SQ:0",50127,Left
"CA S9 SJ SQ SA H8 HA D7 DJ DK","HK DQ",false,1,"D7:0, DA:95, D9:100, S7:95, SK:100, SQ:0, S8:100, S9:0, ST:100, H7:90, CK:100, H8:0",11097,Declarer
"C8 C9 CQ S7 S9 SA HJ HA D8 DA","HK DJ",false,1,"S7:0, SQ:100, SK:100, C7:100, C8:0, CA:100, H9:100, HT:100, HJ:0",8180,Declarer
"C9 CQ S8 H8 H9 HK D7 DT DJ DK","SJ HJ",false,1,"D8:100, DA:100, DK:5, C7:100, C9:0, C8:100",6411,Left
"C7 CQ S7 S9 ST SA H8 HQ HK DA","H9 DQ",false,1,"D7:100, DA:0, D9:100",2995,Right
"C7 CJ CA S8 S9 SJ SK H8 HT D9","C9 CQ",false,1,"H7:100, HT:5, HA:100, CT:100, CK:98, CJ:5, C8:100, C7:5, DA:98, ST:95, S9:3, SA:93, HQ:93, HJ:83, H8:13, S7:95, DQ:73, S8:0",16495,Right
