Hand,Skat,Won,Points,Moves,DurationMs,StartPlayer
"C9 CQ SQ SK HK HA D7 DJ DQ DK","H8 DA",false,1,"C7:100, CJ:100, C9:0, H7:100, HK:0, H9:100",7522,Left
"C7 C9 CJ CK SQ SK SA HA D9 DK","CT S9",false,1,"H7:100, HQ:100, HA:0",3589,Left
"C7 C9 CQ CA S8 SQ SK H7 D7 DJ","D8 DT",false,1,"H7:0, HA:98, HT:100, S7:98, SA:100, SK:15, C8:93, C7:13, CK:93, CJ:95, CT:93, C9:20, D9:68, DK:95, DJ:38, S9:90, S8:38, DA:68, ST:100, SQ:0, H9:100",26402,Declarer
"C8 CQ CA S7 S9 SJ HT HK DQ DK","D7 DJ",false,1,"S7:0, SA:100, SK:100, S8:100, SQ:95, SJ:0, C7:98, C8:0, CK:98, H7:95, HQ:98, HT:0, HJ:90, HK:0, H8:100",17691,Declarer
"C7 C9 CQ CA SK SA HJ D7 D8 D9","HQ HA",false,1,"D7:0, DA:100, DQ:90, H7:100, HK:95, HJ:0, S8:93, SK:0, S7:100",10206,Declarer
"C9 CK S9 H9 HQ HA D8 D9 DT DJ","CT DQ",false,1,"D8:0, DA:100, DK:100, S8:100, SJ:100, S9:0, D7:100, D9:0, C7:100",10411,Declarer
"C7 C8 CQ S7 SA H7 H9 HJ D7 DQ","HQ HA",false,1,"C7:0, CK:95, CA:98, D9:100, D7:0, DA:100, S8:93, SK:93, S7:0, S9:98, SA:0, D8:100",13674,Declarer
"CJ CK S8 S9 SJ SA HT HJ HQ HK","C7 SQ",false,1,"H8:100, H9:100, HT:0",4515,Left
"C8 CK CA S7 SK HT HJ HQ D7 DQ","ST H8",false,1,"C7:100, C8:0, CJ:98, D8:100, DA:100, DQ:0, H7:100, HT:0, HK:95, S9:93, SJ:100, S7:0, S8:98, SK:0, SQ:100",16691,Right
"CT SQ SA H8 HJ HK D8 D9 DT DA","DJ DK",false,1,"C7:100, C8:98, CT:0",7592,Left
"CJ S7 S9 SJ SQ HQ HK HA DT DK","H7 D8",false,1,"H8:100, HJ:100, HQ:0",3317,Left
"C8 S7 ST SJ H7 H9 HJ D7 D8 DA","CK D9",true,0,"S8:98, S9:90, S7:18, C7:98, C8:28, CA:100, DQ:93, DJ:100, D8:20, H8:98, HT:93, H9:33, SA:88, SJ:33, SK:75, C9:88, DA:100, HA:0, DT:30, D7:100, DK:0, HQ:0, CQ:52, HJ:100, SQ:0, CJ:13, ST:100, HK:0, CT:0, H7:100",33888,Left
"C9 CQ ST SJ SQ SK SA H8 H9 HK","CK HT",false,1,"C7:100, CA:100, CQ:0, H7:100, H8:0, HQ:100, S8:100, S7:100, ST:0",10723,Left
"CT CQ S8 S9 SK H8 H9 HJ HA DQ","C8 SQ",false,1,"H7:100, H8:0, S7:100",2994,Right
"CQ CA S7 HT HA D7 D8 DJ DQ DK","C9 H8",false,1,"H9:98, HT:0, HK:100, C7:100, CJ:100, CQ:0",6890,Right
"C8 CT CJ CK S7 ST SQ H9 HK D7","S9 SA",false,1,"S8:95, SJ:100, ST:0, C7:100, CT:3, CQ:98, SK:98, DA:100, SQ:0, H8:90, HQ:100, H9:10, D8:100, D7:15, DK:52, HT:45, H7:90, HK:0",21789,Left
"C9 CJ CQ CK S7 ST D9 DT DJ DA","CA DK",false,1,"S7:0, SQ:100, SA:100, H8:100, DA:0, HA:95, C7:98, CT:100, C9:0, SJ:93, ST:5, S9:88, DQ:93, DJ:5, D8:85, SK:90, DT:23, S8:52, D7:80, D9:28, H7:100",23092,Declarer
"C7 C8 C9 CT CJ CA S7 HA DJ DA","SJ HK",false,1,"D9:100, DJ:0, DK:100, HT:100, H9:100, HA:0",4808,Right
"CT CQ CK H7 H9 HT HJ HA D9 DK","SA DQ",false,1,"D7:100, DT:100, D9:3, S7:100, DK:3, SK:98, HQ:95, SJ:100, HJ:3, H8:95, CJ:95, H7:0, HK:78, CA:100, HT:0, D8:68, DA:90, HA:13, C7:100, CT:0, C9:100",24389,Left
"C8 CJ S8 SJ SA H8 HT HA DJ DK","CK D9",false,1,"C7:98, CA:98, CJ:0, ST:100, S8:0, SK:98, D7:100, DQ:100, DJ:0, S7:100, SJ:0, S9:100",12317,Left
"C7 CJ S8 ST SJ SK HQ HK D7 DJ","DK DA",false,1,"H7:100, HQ:0, H9:100",3596,Right
"C9 CJ CQ S7 S9 SA HQ HK D8 DQ","C8 SK",false,1,"H9:100, HQ:0, H7:100",4607,Right
"C8 CJ ST SK SA H9 HA D7 D9 DA","SJ H7",false,1,"H8:100, HJ:100, H9:0, S7:100, ST:0, S8:100",6890,Left
"CA S8 SJ SA HT HA D7 D9 DT DJ","C7 C9",false,1,"D7:0, DA:100, DK:98, S7:100, SK:100, SJ:0, C8:100, CA:0, CJ:100",10212,Declarer
"CJ CQ S7 S8 SJ SA H8 H9 DJ DA","SQ HJ",false,1,"S7:0, SK:100, ST:100, C9:100, C8:100, CJ:0",6686,Declarer
"CA S7 S8 ST SJ SK SA H7 HK DA","CK HJ",false,1,"H7:0, HA:98, HT:100, H8:98, DK:100, HK:0",7999,Declarer
"CJ SJ H7 H8 HQ D9 DT DJ DQ DA","C8 HJ",false,1,"S8:93, SK:100, SJ:0, D7:100, D9:0, C7:100",12990,Left
"C8 CJ CA SJ SQ H9 D9 DJ DK DA","CQ DQ",false,1,"C7:100, CK:100, CJ:0, S7:100, SJ:0, S9:100",6608,Left
"C8 CK S9 H8 H9 HJ HQ D9 DK DA","SK H7",false,1,"C8:0, CA:98, CQ:95, S7:98, SA:98, S9:0, D7:98, D9:0, D8:100",11205,Declarer
"CT CQ CK CA S7 H7 H8 HJ HA DJ","HT DT",false,1,"C7:100, CJ:100, CT:0, S8:100, S7:0, SA:100, C9:98, C8:93, CQ:0",10403,Left
"C8 CT CK CA ST SJ SA HK D7 D8","S8 DK",false,1,"H7:100, HK:0, HT:100",4087,Right
"C9 CK S9 ST SJ H7 HJ HK HA D9","CJ SQ",false,1,"S7:100, S9:0, SA:100, D7:100, DK:95, D9:0, H9:98, H7:0, HQ:100, C7:100, CT:98, C9:0, CQ:88, CK:0, C8:100",15399,Right
"CJ CK ST SJ SQ H9 HK D9 DJ DA","C8 H7",false,1,"S7:100, S9:100, ST:0",3621,Left
"C8 CT CJ CQ H7 H9 HT HQ D9 DK","S9 D7",false,1,"H7:0, HK:100, HA:100, S7:100, DK:3, SK:95, DJ:75, DT:95, D9:3, DQ:90, D8:93, CQ:10, HJ:78, CA:100, HT:0, H8:100, SA:100, H9:0",20492,Declarer
"C8 CT ST SQ HK D7 DT DJ DQ DA","CA DK",false,1,"D7:0, HA:100, D9:100, H7:100, HK:0, H8:100",6391,Declarer
"C9 S8 SJ SQ H7 HJ D8 D9 DT DJ","HK DQ",false,1,"C7:100, C9:0, C8:100",5503,Right
"C7 C8 CT CJ CQ HJ D8 D9 DJ DQ","S9 SJ",true,0,"C7:0, CA:100, CK:100, S8:95, S7:100, HJ:48, H8:83, HQ:100, DQ:28, H7:100, DJ:60, HA:48, ST:50, SA:100, D9:98, D7:100, D8:83, DT:23, SQ:25, SK:0, CQ:100, C9:0, C8:100, HK:0, DK:0, CJ:100, HT:0, DA:0, CT:100, H9:0",36191,Declarer
"C8 C9 CK SJ SQ H9 HJ D8 DT DJ","HQ DQ",false,1,"C7:100, CA:100, CK:3, S7:98, SJ:0, SK:100, H7:100, H8:95, H9:0",9096,Left
"CJ CK CA S7 SJ H7 DT DQ DK DA","CQ D7",false,1,"H7:0, HA:100, HQ:100, D8:100, DJ:100, DT:0, C7:98, CJ:0, CT:100",9111,Declarer
"C9 SJ SA H8 H9 HT HQ D9 DT DA","CT CK",false,1,"S7:93, S9:100, SJ:0",4412,Left
"CK S9 ST SJ H7 H8 HJ HK DT DK","SA DA",false,1,"H7:0, HA:100, HQ:95, S7:100, SK:100, SJ:0, D8:98, DT:0, D7:100",9576,Declarer
"CJ CK SJ SA H7 HT HJ D8 D9 DJ","HK DK",false,1,"C7:100, CA:100, CK:0, D7:100, D8:0, DQ:100, C8:100, CT:98, CJ:0",8616,Left
"C9 CK S7 S8 SA H9 HJ DT DJ DA","CJ HK",false,1,"H7:100, HA:100, HJ:0, D7:98, DT:0, DK:100, C8:100, C7:100, C9:0",8193,Left
"CJ CQ CA S9 ST SA H7 HQ DT DA","H8 D9",false,1,"D8:100, DT:0, DQ:100, S7:100, SK:100, ST:0, C9:100, CJ:0, CK:100, D7:100, DK:95, DA:0",12411,Right
"C9 CK S7 S9 SJ SA HA DT DQ DA","CQ D9",false,1,"H7:100, HA:0, H8:100",3195,Right
"CT CJ CA S7 S8 HT HA DJ DK DA","H8 D7",false,1,"C7:100, CT:0, C8:100",3993,Right
"C7 CT CQ CA SJ SQ H9 HT D9 DK","S8 D7",false,1,"H8:100, H7:100, H9:0",3701,Left
"C7 CT CJ S7 S8 SJ H7 HT D9 DK","CK D7",true,0,"S7:0, SA:100, SK:100, D8:88, DQ:100, D9:0, C8:100, C7:0, CA:83, CQ:85, C9:80, CJ:3, H8:93, H9:88, H7:8, HQ:93, HT:13, HA:60, ST:40, S9:65, S8:20, HJ:38, HK:13, DK:100, DT:50, SJ:100, DA:0, SQ:0, DJ:0, CT:100",33811,Declarer
"C7 C9 CT CJ CA ST H8 HJ HK D8","SA D9",false,1,"C7:0, CK:100, CQ:100, S7:98, SK:100, ST:3, D7:98, D8:5, DA:95, H9:95, HT:98, H8:3, DQ:95, HK:20, DK:85, HQ:88, HA:52, HJ:33, S8:80, CA:55, SQ:100, C8:100, SJ:100, C9:0",27179,Declarer
"CJ CQ S8 SQ H8 H9 HJ HQ D9 DK","SA DJ",false,1,"D7:100, D9:0, DQ:100, S7:100, SK:95, SQ:0, HK:93, HQ:0, HA:98, H7:98, DA:95, H8:0",12397,Right
"C9 CJ S7 SQ HT HK D7 D9 DQ DA","DT DJ",false,1,"D8:100, CA:100, D7:0, DK:100, SA:100, DQ:0, H7:88, H9:100, HT:0",11116,Left
"C8 C9 S7 S9 ST SK HJ HA D7 D9","CK SQ",false,1,"C7:100, CQ:100, C9:0, D8:100, D7:0, DA:100, SA:95, SJ:88, SK:0, DT:100, DK:93, D9:0, H9:100, HJ:5, H7:100",13982,Left
"C9 CT S7 S8 ST SQ SA H7 H8 D9","CJ D8",true,0,"H9:98, HA:100, H8:18, S9:100, S8:15, SK:98, HK:95, HQ:90, H7:8, DT:95, D7:85, D9:52, DJ:90, DA:65, CT:65, SJ:45, ST:75, CA:48, HT:0, C9:100, CK:0, HJ:0, SA:100, CQ:0, DQ:0, SQ:100, C8:0, DK:0, S7:100, C7:0",30406,Left
"CJ SJ SQ H9 HT HQ HK D7 D8 DQ","SA H7",false,1,"H8:98, H9:0, HA:98, S7:95, ST:100, SJ:0",10395,Right
"C8 C9 CJ CQ S9 ST HQ HK D8 DK","S8 DA",false,1,"D7:100, D8:0, DQ:100, S7:100, SA:95, ST:0, H9:98, HQ:0, HA:100, H7:100, HJ:90, HK:0",11713,Right
"C9 CA S7 S8 SQ SA HJ D9 DQ DK","H8 HQ",false,1,"H7:100, HJ:0, HK:100, C7:93, CK:100, C9:0, D7:100, D9:0, DA:95, S9:95, SK:95, SQ:0, H9:93, SA:0, CQ:38, D8:90, DQ:0, DT:100",18507,Right
"C7 C9 CQ SK SA HT HQ HK HA DJ","CT S8",false,1,"D7:95, DA:100, DJ:0, H7:100, HT:0, H8:100",6387,Left
"CT S7 S8 SK SA H7 H9 D8 DT DJ","S9 HQ",true,0,"H8:98, HK:100, H9:5, C7:98, CT:5, CA:100, D9:98, DA:95, DJ:25, HT:95, H7:20, HA:93, SQ:93, SJ:88, S8:33, CQ:93, CJ:68, DT:63, D7:60, DQ:58, D8:83, ST:33, S7:88, CK:0, C8:0, SA:58, DK:0, C9:0, SK:100, HJ:0",31200,Left
"C7 CT CA S9 ST SQ SA H8 H9 DJ","HA DK",false,1,"H7:100, H8:0, HK:100, C8:100, CK:98, CT:0, D7:100, DJ:0, D8:100",8404,Right
"C7 CQ CK SJ SK SA HT D9 DJ DQ","CJ SQ",false,1,"D7:100, DT:100, D9:0, S7:100, SJ:0, H8:100",4519,Left
"C7 CT CQ SA H7 H9 HK D7 DT DJ","SK H8",false,1,"D9:95, DA:100, DJ:0, S7:100, SA:0, S9:100",4094,Left
"C9 CK S8 S9 SA H8 HK HA D8 D9","SJ DT",false,1,"C8:100, CA:100, CK:0, HJ:100, H8:0, HT:95, DK:98, D9:0, DQ:100, HQ:98, HK:0, H7:100",12191,Left
"C7 C8 C9 CJ CA SJ H7 HQ HK D9","S9 SK",false,1,"H7:0, HJ:100, HA:98, D7:100, D9:0, D8:100",6505,Declarer
"CT CJ CQ CA H7 HT D7 D8 DQ DA","CK DT",false,1,"D7:0, DJ:98, DK:98, C9:95, CT:0, C7:100",5997,Declarer
"C9 CT CA S9 ST SK SA H7 DT DK","CJ HQ",false,1,"H7:0, HA:100, HJ:100, DJ:98, D9:100, DT:0, H8:100, H9:100, SA:0, D7:93, DK:3, DA:100, DQ:75, D8:88, CA:3, SJ:88, S8:80, ST:28, SQ:78, S7:10, S9:43, HK:55, CK:0, SK:100, C7:52, CQ:100, CT:38, C8:100, C9:100, HT:100",27812,Declarer
"C7 C9 CT S8 SJ H9 HQ HA DT DK","S9 HT",false,1,"H7:100, H9:0, HJ:98, S7:100, DA:100, S8:0",15766,Right
"CT CJ S8 SA H9 HK HA D7 D9 DK","CA D8",false,1,"H7:100, H9:0, H8:100",3408,Right
"C8 C9 SJ SQ SK H7 H9 D9 DQ DK","S7 S9",false,1,"H7:0, HA:98, HK:100, DT:95, DJ:100, D9:0, S8:100, SJ:0, ST:100",11688,Declarer
"C9 CJ S8 S9 H8 HJ HA D8 DQ DA","CT D9",false,1,"S7:100, S8:0, SQ:93, DT:100, D7:100, D8:3, C8:98, C7:100, C9:0",9712,Right
"C9 CT SA H8 H9 HQ HA D9 DT DA","CJ D8",false,1,"C8:100, C9:0, CQ:100, H7:100, HK:90, HQ:0, CK:88, CT:0, C7:98, S7:93, SA:0, ST:100",13099,Right
"CJ CK SJ SQ SK H8 HT HK D9 DT","H7 HA",false,1,"H8:0, HQ:100, HJ:100, D7:100, DK:100, DT:0, C9:95, CJ:0, CQ:100, S9:95, ST:98, SJ:0",11479,Declarer
"C8 C9 CQ CK CA ST H8 DT DK DA","SK HK",false,1,"C8:0, CT:93, CJ:100, D7:100, DT:0, D8:100",6029,Declarer
"CT CA SK H7 HT HJ HA D7 DT DA","H9 D8",false,1,"D7:0, D9:100, DK:95, C8:100, CT:0, CQ:100, H8:95, HK:90, HJ:0, ST:88, SK:0, S7:100",14807,Declarer
"C7 C8 CK S8 SA H7 H8 HQ D7 DQ","ST DA",false,1,"S7:100, S8:0, SK:100, D8:98, CA:100, D7:0, C9:100, CJ:100, C8:0, H9:95, H8:0, HA:100, D9:100, HK:100, DQ:0",17580,Right
"C7 CQ CK CA S9 SJ SQ SK HK D7","C8 S7",false,1,"H7:98, HJ:100, HK:0",3701,Left
"C7 CQ S8 S9 H7 HJ HQ D8 DT DK","SQ D9",false,1,"S7:100, SA:100, S9:3, D7:95, D8:0, DA:100, H9:100, HT:98, H7:0, CT:98, C7:0, CA:90, HA:88, HK:75, HQ:0, SJ:90, ST:73, S8:0, DQ:78, DJ:58, DT:3, C8:58, CJ:50, CQ:0",27385,Left
"CT CJ CK CA SQ SK HQ DQ DK DA","C8 DT",false,1,"CT:0, HJ:100, CQ:100, S7:100, SQ:0, S9:100",6005,Declarer
"C8 CQ CK CA S9 H7 HQ D7 DJ DK","CT S7",false,1,"H7:0, HA:100, HJ:100, C9:98, C7:100, C8:0, S8:98, SA:98, S9:0, HT:100, HQ:0, H9:100",13404,Declarer
"CJ CQ CK CA S9 ST SQ SK HQ DQ","C8 SA",false,1,"C7:100, CT:100, CJ:0",3407,Left
"C9 CJ CA S8 H8 H9 HT HK D9 DT","CT DK",false,1,"C7:100, C8:100, C9:0",3474,Left
"C8 CJ CA S7 SJ SQ SA D7 DT DK","HJ D8",true,0,"H9:100, SA:0, HA:98, S8:98, S9:90, S7:5, C9:68, C8:0, CK:100, DA:100, DJ:33, DK:0, DQ:100, D9:20, DT:5, ST:83, SK:8, SQ:35, CQ:5, CJ:40, CT:0, HT:0, CA:100, H8:0, HQ:0, SJ:100, H7:0, HK:0, D7:100, C7:0",36101,Right
"S7 S9 ST H8 H9 HQ HA D9 DJ DQ","C9 SK",false,1,"D7:100, CA:100, D9:0",3518,Left
"C7 CT CJ SQ SA H8 HQ HK D7 DJ","CK DK",false,1,"C8:100, CA:100, CJ:0, S7:100, SQ:0, S8:100",7589,Left
"C9 CT S7 ST SA H9 HT HK HA DQ","SJ DA",false,1,"S7:0, SK:100, SQ:98, H7:100, HJ:100, HT:0, D7:98, DQ:0, DT:100",10604,Declarer
"C8 C9 H7 HQ HK D7 D8 DT DK DA","CJ SQ",false,1,"H9:100, H7:0, HA:100, C7:98, CK:100, C9:0, HJ:98, HQ:0, H8:100",12510,Right
"C9 CK SK SA H9 HT HK HA D7 D8","CT DJ",false,1,"S7:100, SK:0, S9:100",3788,Right
"C8 S9 ST H7 HJ D8 DT DJ DQ DA","SK HA",true,0,"C8:3, CK:98, CA:98, H8:100, H7:5, HK:98, C7:100, CJ:93, HJ:3, S7:98, S9:3, SA:98, D7:93, DK:95, DQ:88, HT:90, ST:100, H9:58, S8:52, DA:100, CQ:0, SJ:0, DJ:100, CT:0, SQ:0, DT:100, D9:0, HQ:0, D8:100, C9:0",32884,Declarer
"C8 CJ CQ CK ST SK SA H8 HK HA","D8 DA",false,1,"D7:100, DQ:88, SA:0, S8:95, ST:0, S7:100",8415,Left
"CJ CQ S7 ST SQ SA HA D7 DJ DK","SJ DQ",false,1,"C7:100, CJ:0, CK:100, H7:100, HQ:100, HA:0",6703,Right
"C8 S8 SK SA H7 H8 HQ D7 D9 DQ","HJ DA",false,1,"D7:0, DK:100, DT:100, S7:100, ST:98, S8:0, H9:98, H8:0, HK:100, CJ:98, CT:98, C8:0, DJ:90, CA:98, D9:0, D8:100, HT:93, DQ:0",15777,Declarer
"C7 CA S7 S9 ST SK SA HQ HA DQ","H7 D8",false,1,"C7:0, CT:100, CK:100, D7:100, DQ:0, D9:100",5330,Declarer
"CK CA S7 SJ SK H8 H9 HT D7 DT","SA D8",false,1,"S7:0, S9:98, SQ:100, H7:100, H8:0, HK:98, C8:95, C7:93, CK:0",7171,Declarer
"CJ S7 SK H8 HT HJ HQ D7 DT DJ","DQ DK",false,1,"H7:100, H9:100, H8:0, D8:98, D7:0, DA:98, C7:93, C9:95, CJ:0",9209,Left
"C9 CT S7 S8 SJ SA H7 HQ DK DA","S9 SQ",false,1,"H7:0, HT:100, HA:100, C8:95, C9:0, C7:100",5717,Declarer
"S7 SJ SQ HJ HA D7 DJ DQ DK DA","HQ D9",false,1,"H7:100, HT:100, HJ:0",3271,Left
"C8 CJ S7 S9 H8 HQ HK D9 DT DA","SJ DJ",false,1,"D7:98, D9:0, DQ:100, C7:100, CK:100, CJ:0, H7:100, H8:0, HA:95, D8:93, DK:85, DT:0, S8:88, S7:3, SA:95, C9:78, CQ:70, C8:0, CT:58, DA:13, CA:68, H9:73, SK:100, HQ:0",21400,Right
"CT CJ S7 SQ SA H8 D7 D9 DJ DA","S8 HJ",false,1,"D7:0, DQ:100, DK:100, C7:100, CT:0, C9:100",6797,Declarer
"C8 CT CJ S7 SJ SA D7 DT DJ DK","CA HA",false,1,"D7:0, DQ:100, DA:100, H8:100, SA:0, HQ:95, D8:98, HK:100, DT:0",9802,Declarer
"CT S7 S8 ST SA H8 HJ D8 DJ DA","S9 HA",false,1,"C7:100, CT:0, CA:100, DT:98, DK:100, DJ:5, H7:100, H8:10, HK:90, HT:98, HQ:98, HJ:25, SQ:90, ST:30, SJ:90, D9:95, D8:30, D7:70, DQ:75, DA:0, C9:100",22608,Right
"CJ CQ CK CA SJ H8 H9 D9 DJ DA","SK HJ",false,1,"S7:100, SJ:0, S9:100",2902,Right
"C7 CT CJ S7 ST SQ HT HQ HK D9","S8 DK",false,1,"SJ:100, SA:95, SQ:0, C8:100, C7:0, CA:100, H7:100, HJ:100, HT:3, S9:95, S7:5, DA:100, SK:88, ST:0, HA:90, DJ:85, D9:13, DT:88, H9:65, HQ:0, H8:100",21409,Left
"C8 CQ CK SJ SQ SK HQ HA D8 DT","CT HK",false,1,"D8:0, DA:100, DK:100, H7:100, HT:100, HQ:0",6203,Declarer
"C7 CT CJ S7 HJ D7 D9 DJ DQ DA","H9 HT",true,0,"C8:100, CA:100, CJ:5, D8:98, D7:18, SA:98, DT:65, D9:5, HK:98, DK:65, DQ:13, SK:98, HA:58, HJ:100, HQ:95, S9:40, S7:100, SQ:88, H7:68, CK:70, DA:100, S8:65, SJ:0, DJ:100, ST:0, CT:100, C9:52, CQ:0, C7:100, H8:0",35381,Left
"CT CQ S9 SK SA H7 H9 D8 DT DK","C8 CA",false,1,"D7:100, DA:95, DK:0, HT:100, H9:0, HK:98, S7:100, SQ:95, S9:0, C7:95, CT:0, H8:100",14804,Left
"CT S7 SQ H8 H9 HJ HK D7 DT DQ","CQ DA",false,1,"S7:0, SA:98, SK:100, H7:100, HA:100, HK:0, S9:100, SQ:0, S8:100",9995,Declarer
"CJ CK S9 SQ HJ HQ HK DT DJ DA","CQ SA",false,1,"S9:0, SK:100, SJ:95, S7:100, ST:100, SQ:0",5894,Declarer
"C9 CJ CQ CK SJ SA H9 HJ DJ DA","HT DQ",false,1,"C7:98, C9:0, CT:100, D7:100, D8:100, DJ:0",6799,Right
"CK CA S7 S8 S9 H9 HT D8 D9 DJ","C7 C8",false,1,"CT:95, C9:93, CK:0",3704,Left
"C8 C9 SJ H7 H9 HT HJ HQ HK D8","SA DA",false,1,"S8:95, SJ:10, S7:100",4813,Right
"C8 CK ST SJ SQ HT HA D7 D9 DT","CQ HJ",false,1,"D7:0, DA:100, DK:100, H7:100, H8:100, HT:0",6276,Declarer
"CA S7 S9 SJ SQ H7 HQ HK HA DQ","D9 DA",false,1,"S7:0, SA:100, S8:98, D7:98, D8:98, DQ:0",5902,Declarer
"C7 CJ CK S7 ST SJ SK HQ HA D7","SQ H7",false,1,"C8:100, C9:98, C7:0, D8:100, D7:0, DT:98, S8:100, DA:100, S7:0, S9:100, CA:98, ST:0",13515,Left
"C8 CT CJ S8 ST H7 H8 HQ DQ DA","SA HA",false,1,"S9:98, S8:0, SJ:100, D8:98, D9:100, DQ:0",11890,Right
"S7 S8 SA HT HQ HA D8 D9 DT DQ","S9 DK",false,1,"S7:0, SQ:100, SK:100, C8:100, SA:0, CJ:100, ST:100, CA:95, S8:0, H9:93, H8:93, HT:0",12208,Declarer
"C9 CJ CK CA S7 H7 H9 HT HJ HK","SQ DT",false,1,"C8:100, C7:100, C9:0",4816,Left
"C8 C9 CK S7 ST SK SA HQ D7 D9","CA DQ",false,1,"S7:0, SJ:100, SQ:100, C7:100, C8:0, CJ:100, H8:98, H9:98, HQ:0",9771,Declarer
"CA S7 S8 ST SJ H7 H8 HA D7 D9","D8 DK",false,1,"C7:100, CA:0, C8:100",3420,Right
"C7 C8 CJ SJ SQ H9 HJ HA D9 DA","HQ DQ",false,1,"C7:0, CQ:100, CA:100, S9:100, SJ:0, S7:100",6187,Declarer
"C7 C8 CQ CK SK SA H7 HJ HQ D9","CT DJ",false,1,"D8:95, D9:0, DT:100, S7:93, S8:100, SK:0",8296,Right
"CK CA ST SJ SQ SA HT HJ DJ DQ","C7 HQ",false,1,"D7:98, DT:100, DJ:0",3708,Left
"C9 CK S7 S8 S9 SQ H7 H8 D7 D8","C8 HT",true,0,"CT:95, C9:3, CQ:98, SK:100, SJ:90, SQ:20, HQ:100, HA:80, H8:13, DT:83, D8:15, DA:98, C7:93, CA:63, CK:100, DJ:68, D7:100, D9:75, H9:45, H7:100, SA:73, ST:0, S9:100, DK:48, HJ:0, S8:100, DQ:0, HK:0, S7:100, CJ:0",38580,Right
"C7 CJ CQ S7 ST H9 HK DQ DK DA","HQ DJ",false,1,"C7:0, CA:100, CK:100, H8:100, HA:100, HK:0, H7:100, H9:0, HJ:95, C8:93, SJ:100, CJ:0",13202,Declarer
"CT CK S9 SK SA HJ HA DT DJ DK","CA D7",false,1,"H7:100, HT:100, HJ:0",2719,Left
"C9 S7 S9 ST SQ SK H8 HT HJ DA","CJ DT",false,1,"S8:98, SA:100, SK:0, H7:100, H8:0, HA:98, D8:98, DK:98, DA:0",11803,Left
"C9 CJ CQ S8 SJ SQ SK H8 HQ DK","S7 D9",false,1,"S8:0, SA:95, ST:100, H9:98, HK:100, HQ:0, D7:100, DK:0, DT:100",9996,Declarer
"CA S8 ST SQ H9 HT HJ HA D7 DT","CQ SK",false,1,"D7:0, D9:100, DA:95, C7:100, CA:0, C9:100",7193,Declarer
"ST SK H7 H9 HA D8 D9 DT DQ DA","SA HT",false,1,"C7:98, CK:95, DA:0, S7:98, ST:0, SQ:90, H8:90, HQ:98, H9:0, S8:95, SK:0, C8:100",15500,Left
"C7 CJ CK S7 S8 HQ HK D9 DT DJ","SQ D8",false,1,"H7:100, HA:100, HK:0, D7:100, D9:0, DK:95, C9:100, C8:95, C7:0, HT:95, H9:78, HQ:0",15091,Left
"C7 CT S8 S9 ST H8 HA D7 D9 DQ","SA HT",true,0,"S7:100, S8:0, SK:100, D8:100, DJ:90, D9:0, C8:100, C7:0, CK:95, C9:100, CA:90, CT:3, CJ:95, HA:95, CQ:93, H7:90, H9:88, H8:100, SJ:73, ST:100, DA:58, DT:13, D7:100, HK:33, SQ:0, S9:100, HQ:13, DK:0, DQ:100, HJ:0",33103,Right
"C9 CQ CA S7 HJ D8 DT DJ DK DA","SJ DQ",false,1,"D7:100, D8:0, C7:100",3205,Right
"C7 C9 S8 S9 ST SQ H8 HQ HA DQ","CT HT",false,1,"C7:0, CQ:100, CA:100, H7:100, H8:0, HK:100, D7:100, DK:100, DQ:0, H9:100, HQ:0, C8:100",12703,Declarer
"C7 CA S8 ST SQ H8 HA D8 DK DA","C8 CQ",false,1,"H7:100, H8:0, HQ:98, D7:95, DJ:100, D8:0, C9:100, C7:0, CK:93, D9:95, HK:100, DK:0",12900,Right
"C7 C8 C9 CK SQ H7 H8 HT HA DT","H9 DJ",false,1,"D7:100, D9:100, DT:0",3993,Left
"C7 C8 CJ CA SJ SK H8 HQ D8 DT","C9 HJ",false,1,"S7:98, SJ:0, SA:100, H7:100, HT:100, H8:0, CT:95, C8:0, CQ:98, S9:95, S8:95, SK:0",15993,Right
"C8 CJ CQ CK ST SQ SA H9 HQ D7","S7 DT",false,1,"D7:0, DA:100, DK:100, C7:98, HA:100, C8:0",7584,Declarer
"CJ CQ S8 ST SA H8 H9 D9 DQ DA","SK H7",false,1,"S7:100, S8:0, SQ:100, C8:98, C9:100, CJ:0",7304,Right
"C7 CT S7 SK HK D7 D9 DT DJ DK","HQ HA",false,1,"S8:98, SQ:100, S7:0, D8:100, D7:0, CK:100, C9:98, C7:0, CQ:98, C8:88, CA:90, CT:0, DQ:98, DJ:0, SA:88, DA:90, DK:0, HJ:75, H8:73, HK:0, H7:100",26313,Left
"C9 CT CJ CQ SQ HK HA DT DJ DK","S7 D8",false,1,"C8:98, C7:100, C9:0",4004,Left
"CA S7 ST SJ SA H9 HJ HQ DJ DA","C9 H8",false,1,"H7:100, H9:0, HA:98, C7:98, C8:100, CA:0",7508,Right
"C7 C9 CT CA SJ SA H7 HT HQ DT","CQ DJ",false,1,"HJ:98, HA:98, HQ:0, S7:100, SJ:0, SK:100, D7:93, DA:100, DT:0, C8:95, C7:5, CK:93, ST:88, S9:78, SA:0",16299,Left
